"DATA";"DOCUMENTO";"LOCALIZADOR DO GASTO";"FASE";"ESPÉCIE";"Favorecido";"UF DO FAVORECIDO";"UG";"Unidade Orcamentária";"Órgão";"Órgão Superior";"VALOR";"Grupo de Despesa";"Elemento de Despesa";"Modalidade de Despesa";"Plano Orçamentário";"Autor da Emenda";"Função (Área de Atuação)";"Subfunção (Especificação da Área de Atuação)";"Subtítulo (Localizador)";"Programa de Governo";"Ação";
"28/11/2023";"158716264392023NE000028";"0035 - FUNCIONAMENTO DAS INSTITUICOES DA RED - NO ESTADO DE SAO PAU";"Empenho";"Não se aplica";"158716 - IFSP - CAMPUS JACAREI";"SP";"IFSP - CAMPUS JACAREI";"INST.FED.DE EDUC.,CIENC.E TEC.DE SAO PAULO";"Instituto Federal de Educação, Ciência e Tecnologia de São Paulo";"Ministério da Educação";"39.083,00";"3 - Outras Despesas Correntes";"18 - Auxílio Financeiro a Estudantes";"90 - Aplicações Diretas";"0000 - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"0000";"12 - Educação";"363 - Ensino profissional";"20RL0035 - FUNCIONAMENTO DAS INSTITUICOES DA RED - NO ESTADO DE SAO PAU";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";
"28/11/2023";"158716264392023NE000088";"0035 - FUNCIONAMENTO DAS INSTITUICOES DA RED - NO ESTADO DE SAO PAU";"Empenho";"Não se aplica";"10.528.510/0001-90 - FRAC GESTAO E SERVICOS LTDA";"SP";"IFSP - CAMPUS JACAREI";"INST.FED.DE EDUC.,CIENC.E TEC.DE SAO PAULO";"Instituto Federal de Educação, Ciência e Tecnologia de São Paulo";"Ministério da Educação";"313,52";"3 - Outras Despesas Correntes";"47 - Obrigações Tributárias e Contributivas";"90 - Aplicações Diretas";"0000 - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"0000";"12 - Educação";"363 - Ensino profissional";"20RL0035 - FUNCIONAMENTO DAS INSTITUICOES DA RED - NO ESTADO DE SAO PAU";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";
"29/11/2023";"158716264392023NE000034";"0035 - FUNCIONAMENTO DAS INSTITUICOES DA RED - NO ESTADO DE SAO PAU";"Empenho";"Não se aplica";"158716 - IFSP - CAMPUS JACAREI";"SP";"IFSP - CAMPUS JACAREI";"INST.FED.DE EDUC.,CIENC.E TEC.DE SAO PAULO";"Instituto Federal de Educação, Ciência e Tecnologia de São Paulo";"Ministério da Educação";"19.125,13";"3 - Outras Despesas Correntes";"18 - Auxílio Financeiro a Estudantes";"90 - Aplicações Diretas";"0000 - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"0000";"12 - Educação";"363 - Ensino profissional";"20RL0035 - FUNCIONAMENTO DAS INSTITUICOES DA RED - NO ESTADO DE SAO PAU";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";
"29/11/2023";"158716264392023NE000062";"0035 - FUNCIONAMENTO DAS INSTITUICOES DA RED - NO ESTADO DE SAO PAU";"Empenho";"Não se aplica";"30.737.359/0001-07 - RAGNAR SEGURANCA LTDA";"SP";"IFSP - CAMPUS JACAREI";"INST.FED.DE EDUC.,CIENC.E TEC.DE SAO PAULO";"Instituto Federal de Educação, Ciência e Tecnologia de São Paulo";"Ministério da Educação";"668,93";"3 - Outras Despesas Correntes";"37 - Locação de Mão-de-Obra";"90 - Aplicações Diretas";"0000 - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"0000";"12 - Educação";"363 - Ensino profissional";"20RL0035 - FUNCIONAMENTO DAS INSTITUICOES DA RED - NO ESTADO DE SAO PAU";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";
"29/11/2023";"158716264392023NE000065";"0035 - FUNCIONAMENTO DAS INSTITUICOES DA RED - NO ESTADO DE SAO PAU";"Empenho";"Não se aplica";"06.698.091/0005-90 - AUTOPEL AUTOMACAO COMERCIAL E INFORMATICA LTDA.";"SP";"IFSP - CAMPUS JACAREI";"INST.FED.DE EDUC.,CIENC.E TEC.DE SAO PAULO";"Instituto Federal de Educação, Ciência e Tecnologia de São Paulo";"Ministério da Educação";"10.486,14";"3 - Outras Despesas Correntes";"39 - Outros Serviços de Terceiros - Pessoa Jurídica";"90 - Aplicações Diretas";"0000 - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"0000";"12 - Educação";"363 - Ensino profissional";"20RL0035 - FUNCIONAMENTO DAS INSTITUICOES DA RED - NO ESTADO DE SAO PAU";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";
"05/12/2023";"158716264392023NE000026";"0035 - FUNCIONAMENTO DAS INSTITUICOES DA RED - NO ESTADO DE SAO PAU";"Empenho";"Não se aplica";"158716 - IFSP - CAMPUS JACAREI";"SP";"IFSP - CAMPUS JACAREI";"INST.FED.DE EDUC.,CIENC.E TEC.DE SAO PAULO";"Instituto Federal de Educação, Ciência e Tecnologia de São Paulo";"Ministério da Educação";"88.176,99";"3 - Outras Despesas Correntes";"18 - Auxílio Financeiro a Estudantes";"90 - Aplicações Diretas";"0000 - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"0000";"12 - Educação";"363 - Ensino profissional";"20RL0035 - FUNCIONAMENTO DAS INSTITUICOES DA RED - NO ESTADO DE SAO PAU";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";
"06/12/2023";"158716264392023NE000041";"0035 - FUNCIONAMENTO DAS INSTITUICOES DA RED - NO ESTADO DE SAO PAU";"Empenho";"Não se aplica";"30.737.359/0001-07 - RAGNAR SEGURANCA LTDA";"SP";"IFSP - CAMPUS JACAREI";"INST.FED.DE EDUC.,CIENC.E TEC.DE SAO PAULO";"Instituto Federal de Educação, Ciência e Tecnologia de São Paulo";"Ministério da Educação";"0,00";"3 - Outras Despesas Correntes";"37 - Locação de Mão-de-Obra";"90 - Aplicações Diretas";"0000 - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"0000";"12 - Educação";"363 - Ensino profissional";"20RL0035 - FUNCIONAMENTO DAS INSTITUICOES DA RED - NO ESTADO DE SAO PAU";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";
"06/12/2023";"158716264392023NE000089";"0035 - FUNCIONAMENTO DAS INSTITUICOES DA RED - NO ESTADO DE SAO PAU";"Empenho";"Não se aplica";"47.652.239/0001-00 - DIAMOND COMERCIO E SERVICO LTDA";"GO";"IFSP - CAMPUS JACAREI";"INST.FED.DE EDUC.,CIENC.E TEC.DE SAO PAULO";"Instituto Federal de Educação, Ciência e Tecnologia de São Paulo";"Ministério da Educação";"10.994,37";"3 - Outras Despesas Correntes";"30 - Material de Consumo";"90 - Aplicações Diretas";"0000 - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"0000";"12 - Educação";"363 - Ensino profissional";"20RL0035 - FUNCIONAMENTO DAS INSTITUICOES DA RED - NO ESTADO DE SAO PAU";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";
"06/12/2023";"158716264392023NE000090";"0035 - FUNCIONAMENTO DAS INSTITUICOES DA RED - NO ESTADO DE SAO PAU";"Empenho";"Não se aplica";"09.298.794/0001-96 - POWER TEC TECNOLOGIA EM INFORMATICA LTDA";"ES";"IFSP - CAMPUS JACAREI";"INST.FED.DE EDUC.,CIENC.E TEC.DE SAO PAULO";"Instituto Federal de Educação, Ciência e Tecnologia de São Paulo";"Ministério da Educação";"2.387,24";"3 - Outras Despesas Correntes";"30 - Material de Consumo";"90 - Aplicações Diretas";"0000 - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"0000";"12 - Educação";"363 - Ensino profissional";"20RL0035 - FUNCIONAMENTO DAS INSTITUICOES DA RED - NO ESTADO DE SAO PAU";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";
"12/12/2023";"158716264392023NE000035";"0035 - ASSISTENCIA AOS ESTUDANTES DA REDE FE - NO ESTADO DE SAO PAU";"Empenho";"Não se aplica";"158716 - IFSP - CAMPUS JACAREI";"SP";"IFSP - CAMPUS JACAREI";"INST.FED.DE EDUC.,CIENC.E TEC.DE SAO PAULO";"Instituto Federal de Educação, Ciência e Tecnologia de São Paulo";"Ministério da Educação";"49.933,77";"3 - Outras Despesas Correntes";"18 - Auxílio Financeiro a Estudantes";"90 - Aplicações Diretas";"0000 - ASSISTENCIA AOS ESTUDANTES DAS INSTITUICOES FEDERAIS DE EDUCACAO PROFISSIONAL E TECNOLOGICA - DESPESAS DIVERSAS";"0000";"12 - Educação";"363 - Ensino profissional";"29940035 - ASSISTENCIA AOS ESTUDANTES DA REDE FE - NO ESTADO DE SAO PAU";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"2994 - ASSISTENCIA AOS ESTUDANTES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";
